MobileNo,Name,Acquiring_channel,Conversion_attribution,Type,LAN,Loan_amount,Interest,Tenure,Principal_amount,Loan_type,DPD_30,DPD_90,App_score,Imputed_Income,PIncode,Loan_status,Disbursement_date,EMI_amount,Age,Gender,Employment_type
9766784826,Myra Malhotra,web_banner_diwali_offer,App,New,LAN20214566838,1502000,0.1283,25,0,Loan against securities,,,9.8,1438000,520032,Closed,01-12-2021,68785,32,Male,Salaried
8333952756,Pari Pillai,Vijay Sales cross sell,Website,New,LAN20180146558,160000,0.1376,5,0,Consumer durable,,,7.2,799000,141157,Closed,01-06-2018,33109,56,Male,Salaried
9503774823,Fatima Chatterjee,Vijay sales X-sell Diwali,Website,New,LAN20237281421,216000,0.1508,21,0,Consumer durable,,,8.2,918000,751828,Closed,01-10-2023,11767,52,Male,Salaried
7651737366,Mohammed Banerjee,google ads - home loan,Website,New,LAN20194869107,6807000,0.0752,45,0,Home loan,,,9.4,1422000,520741,Closed,01-05-2019,174067,24,Male,Self-employed
7222838656,Krishna Sharma,Iphone_campaign,Website,New,LAN20236230128,4628000,0.1479,45,394059,Personal loan,,,7.8,1009000,600513,Active,01-02-2023,134604,55,Female,Self-employed
9575820098,Sneha Rao,Iphone_campaign,App,New,LAN20200254888,1566000,0.0844,44,0,Home loan,,,7.1,908000,302255,Closed,01-02-2020,41506,45,Male,Salaried
8051532526,Sanjay D'Souza,web_banner_diwali_offer,App,New,LAN20214543070,406000,0.1342,11,0,Consumer durable,,,7.8,1612000,641829,Closed,01-02-2021,39432,25,Male,Self-employed
7910667834,Neha Verma,vijay sales - cross-sell,Field,New,LAN20251203001,22625000,0.0838,45,19102615,Home loan,,,9.2,563000,452956,Active,01-12-2025,587647,35,Female,Salaried
8718621952,Myra Qureshi,Storefootfall,Website,Balance Transfer,LAN20262560351,43000,0.1527,7,31100,Consumer durable,,,6.9,1031000,400231,Active,01-06-2026,6459,22,Male,Self-employed
7769145543,Yusuf Gupta,website sticky cta,App,New,LAN20245766614,287000,0.1385,3,0,Consumer durable,,,5.9,642000,208258,Closed,01-07-2024,97883,60,Female,Salaried
9836428544,Shreya Gupta,web_banner_diwali_offer,App,Balance Transfer,LAN20198526239,232000,0.1711,12,0,Consumer durable,,,8.6,858000,302383,Closed,01-03-2019,21172,49,Male,Self-employed
6417108314,Meera Nair,Email - preapproved offer,App,New,LAN20213633485,2555000,0.1394,44,0,Personal loan,,,9.2,1093000,530444,Closed,01-01-2021,74497,43,Male,Self-employed
9667484682,Fatima Sharma,Website-StickyCTA,App,New,LAN20224148212,754000,0.0915,10,0,Loan against securities,,,9.1,893000,800672,Closed,01-04-2022,78598,25,Female,Salaried
8986427826,Kabir Reddy,Website - Billion Days,App,New,LAN20258539899,11457000,0.0842,52,8769906,Home loan,,,7.5,1692000,560731,Active,01-06-2025,263724,40,Female,Self-employed
9617308483,Suresh Kumar,Email - preapproved offer,App,New,LAN20189356714,7193000,0.0915,44,0,Home loan,,,9,932000,226342,Closed,01-12-2018,193048,36,Male,Salaried
9015544423,Rohan Singh,EntryPage_PL_Journey,Website,Top-up,LAN20255934560,934000,0.1174,46,800085,Personal loan,,,8.7,1724000,500207,Active,01-12-2025,25312,28,Female,Salaried
7057024368,Ishaan Gupta,EntryPage_PL_Journey,Field,New,LAN20211828824,198000,0.1668,24,0,Consumer durable,,,8.4,678000,700951,Closed,01-03-2021,9759,30,Male,Salaried
7057024368,Ishaan Gupta,Vijay Sales cross sell,Website,New,LAN20256563588,2460000,0.1054,13,199318,Loan against securities,,,8.4,678000,700951,Active,01-08-2025,201069,30,Male,Salaried
9359959493,Diya D'Souza,Apppush for MAU,Call center,New,LAN20198984875,2915000,0.1119,12,0,Personal loan,,,9.1,1560000,751793,Closed,01-09-2019,257891,39,Male,Salaried
7295203930,Suresh Sharma,SMS blast - existing customer,Field,Balance Transfer,LAN20225245408,21566000,0.0969,10,0,Loan against securities,,,9.3,762000,831258,Closed,01-06-2022,2253535,59,Male,Salaried
8290047801,Krishna Mehta,employee referral scheme,Field,New,LAN20198184344,22615000,0.1142,21,0,Loan against securities,,,8.1,695000,831128,Closed,01-08-2019,1193196,27,Male,Self-employed
7365657173,Amit Das,iphone_campaign_launch,Website,New,LAN20205819420,423000,0.1478,14,0,Consumer durable,,,8.1,1378000,500788,Closed,01-10-2020,33079,58,Male,Self-employed
6743446219,Aarav Singh,apppush_mau_reengagement,Website,Top-up,LAN20224982906,2565000,0.1296,17,0,Personal loan,,,7.5,549000,600011,Closed,01-04-2022,165968,31,Male,Self-employed
8264129474,Myra Ansari,TwoWheeler Suzuki tie-up,Call center,Balance Transfer,LAN20187978971,478000,0.1513,3,0,Consumer durable,,,6.8,1004000,395375,Closed,01-11-2018,163368,31,Female,Self-employed
8873136989,Ananya Patel,vijay sales - cross-sell,App,New,LAN20217859204,20378000,0.0915,46,0,Home loan,2023-09,2023-10,5.8,974000,641712,Closed,01-07-2021,526893,51,Male,Salaried
8873136989,Ananya Patel,google ads - home loan,App,New,LAN20201190082,500000,0.158,24,0,Consumer durable,,,5.8,974000,641712,Closed,01-03-2020,24434,51,Male,Salaried
7991629488,Amit Pillai,referral - branch walkin,Call center,New,LAN20263245539,496000,0.1339,3,0,Consumer durable,,,7,1654000,160739,Closed,01-02-2026,169037,22,Male,Salaried
9285503468,Nisha Patel,Iphone_campaign,Website,Balance Transfer,LAN20216690827,878000,0.1304,15,0,Personal loan,,,7.6,1744000,452044,Closed,01-07-2021,63750,22,Female,Self-employed
7935348063,Aarav Ansari,iPhone Campaign,Call center,New,LAN20266514243,9922000,0.0738,59,9356767,Home loan,,,6.7,1075000,800825,Active,01-04-2026,201032,24,Male,Salaried
8637128441,Ishaan Malhotra,paid_search_hl_nonbrand,Call center,Top-up,LAN20260370361,20905000,0.0939,58,19153913,Home loan,,,7.5,963000,781648,Active,01-02-2026,449772,27,Female,Salaried
8654961901,Fatima Shah,Website_sticky CTA,Website,New,LAN20221956402,1580000,0.1723,48,0,Personal loan,,,5.9,649000,530812,Closed,01-01-2022,45779,54,Female,Salaried
6965175171,Sara Menon,vijay sales - cross-sell,Field,New,LAN20211308290,370000,0.1616,9,0,Consumer durable,,,6.7,979000,700480,Closed,01-10-2021,43929,40,Female,Self-employed
8280190395,Pooja Khan,Vijay Sales cross sell,Call center,New,LAN20187522674,471000,0.1744,22,0,Consumer durable,,,6.7,1258000,800125,Closed,01-09-2018,25168,41,Female,Salaried
6108015055,Priya Rao,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Field,New,LAN20191748872,81000,0.1494,12,0,Consumer durable,,,8.3,681000,411106,Closed,01-03-2019,7309,49,Female,Self-employed
7552805543,Sneha Mehta,apppush_mau_reengagement,Field,New,LAN20226694915,497000,0.1715,22,0,Consumer durable,,,6,1167000,411659,Closed,01-12-2022,26488,29,Male,Self-employed
7552805543,Sneha Mehta,Website billion day,App,New,LAN20189558332,395000,0.1744,21,0,Consumer durable,2019-11,2019-12,6,1167000,411659,Closed,01-06-2018,21961,29,Male,Self-employed
7137569350,Kabir Rao,2W_Suzuki_dealer,Website,New,LAN20268151884,12279000,0.1089,33,10645494,Loan against securities,,,8.5,1666000,570033,Active,01-03-2026,432257,31,Female,Salaried
7089565311,Ahmed Malhotra,EntryPage_PL_Journey,Field,New,LAN20217868238,2956000,0.1299,9,0,Loan against securities,,,7.2,1684000,751936,Closed,01-09-2021,346477,54,Male,Salaried
7652368770,Rahul Chatterjee,website sticky cta,App,New,LAN20262566187,14977000,0.1023,33,13782119,Loan against securities,,,9.8,1766000,110745,Active,01-05-2026,522596,41,Female,Salaried
8850807915,Neha Rao,Branch Referral,Website,New,LAN20180721948,2086000,0.1136,38,0,Personal loan,,,6.2,1718000,411488,Closed,01-04-2018,65616,35,Female,Salaried
6685227384,Riya Pillai,EntryPage_PL_Journey,Field,New,LAN20247528954,310000,0.1745,14,0,Consumer durable,,,8.6,908000,831400,Closed,01-06-2024,24633,37,Male,Salaried
9062957922,Anjali Ansari,sms_campaign_reengage,Website,New,LAN20230193882,7312000,0.0817,41,806198,Home loan,,,6.4,1477000,781058,Active,01-07-2023,204992,59,Male,Salaried
8586844971,Sara Kapoor,sms_campaign_reengage,App,Top-up,LAN20180561381,82000,0.1433,20,0,Consumer durable,,,7,1079000,411575,Closed,01-02-2018,4633,49,Male,Salaried
7330468637,Kabir Ansari,GoogleAds_HL_brand,App,New,LAN20232294639,1510000,0.1171,22,0,Personal loan,,,6.6,1237000,700795,Closed,01-10-2023,76600,45,Female,Self-employed
8025747213,Riya Fernandes,entrypage journey - PL,App,Top-up,LAN20216628170,51000,0.1668,11,0,Consumer durable,,,8.9,1336000,570270,Closed,01-03-2021,5032,27,Male,Self-employed
6843487154,Aadhya Kapoor,web_banner_diwali_offer,App,New,LAN20187223368,17973000,0.0922,52,0,Home loan,,,6.3,1474000,208505,Closed,01-09-2018,420575,57,Female,Salaried
6090991848,Neha Sharma,apppush_mau_reengagement,App,New,LAN20196752024,364000,0.1655,20,0,Consumer durable,,,6.4,1142000,208218,Closed,01-09-2019,20950,32,Female,Salaried
6164191555,Manoj Rao,GoogleAds_HL_brand,Field,New,LAN20201252845,195000,0.1681,10,0,Consumer durable,,,8.7,1317000,380912,Closed,01-12-2020,21034,59,Female,Salaried
9330823215,Anika Shah,employee referral scheme,Field,New,LAN20207442285,16827000,0.0972,7,0,Loan against securities,,,8.5,559000,452078,Closed,01-09-2020,2482370,54,Male,Self-employed
8124183854,Sara Khan,Apppush for MAU,Field,New,LAN20226742774,429000,0.1495,22,0,Consumer durable,,,9.3,1554000,395592,Closed,01-11-2022,22415,23,Male,Self-employed
8316421283,Ananya Gupta,vijay sales - cross-sell,Website,Balance Transfer,LAN20220271104,474000,0.1682,4,0,Consumer durable,,,9.2,1518000,208756,Closed,01-09-2022,122681,26,Male,Salaried
9957146061,Vivaan Shah,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,Website,New,LAN20183374939,373000,0.1729,17,0,Consumer durable,,,9.6,1784000,380941,Closed,01-11-2018,24895,52,Male,Salaried
7035629314,Saanvi Shah,google ads - home loan,Website,New,LAN20203118352,437000,0.1688,3,0,Consumer durable,,,6.2,1571000,160751,Closed,01-06-2020,149784,43,Male,Salaried
7035629314,Saanvi Shah,2W_Suzuki_dealer,Field,New,LAN20214926194,4868000,0.1415,21,0,Personal loan,2023-04,2023-05,6.2,1571000,160751,Closed,01-10-2021,263051,43,Male,Salaried
9262372743,Shreya Singh,employee referral scheme,Website,New,LAN20238857727,3805000,0.1051,24,0,Loan against securities,,,8.3,1050000,440327,Closed,01-05-2023,176478,37,Female,Self-employed
6498276131,Aditya Qureshi,Website_sticky CTA,Call center,New,LAN20195772041,11608000,0.0777,56,0,Home loan,,,9.5,771000,500494,Closed,01-11-2019,247796,33,Male,Self-employed
6418644594,Vivaan Menon,referral - branch walkin,Website,New,LAN20199048582,3083000,0.1506,29,0,Personal loan,,,7.4,733000,500521,Closed,01-09-2019,127486,35,Female,Self-employed
6557686690,Divya Malhotra,Website_sticky CTA,App,Top-up,LAN20259274636,273000,0.1588,20,103811,Consumer durable,,,6,1608000,682449,Active,01-07-2025,15626,36,Female,Self-employed
6635622607,Ananya D'Souza,GoogleAds_HL_brand,App,New,LAN20233086365,8865000,0.1203,17,0,Loan against securities,,,6.7,1665000,452974,Closed,01-12-2023,569771,52,Male,Salaried
7002543707,Vivaan Menon,website_billionday_sale,Website,Top-up,LAN20237221548,270000,0.1608,8,0,Consumer durable,,,9.3,882000,380517,Closed,01-02-2023,35817,39,Male,Salaried
9149451058,Rajesh Iyer,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,Website,New,LAN20257635618,482000,0.1485,18,0,Consumer durable,,,9,573000,695658,Closed,01-01-2025,30035,36,Male,Salaried
9149451058,Rajesh Iyer,Mobile app campaign,Field,New,LAN20218031716,2391000,0.1663,14,0,Personal loan,,,9,573000,695658,Closed,01-04-2021,189066,36,Male,Salaried
9149451058,Rajesh Iyer,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,Website,New,LAN20250745642,2019000,0.1011,34,1427668,Loan against securities,,,9,573000,695658,Active,01-09-2025,68541,36,Male,Salaried
9598416152,Rajesh Gupta,Branch Referral,Call center,New,LAN20204169090,1002000,0.1234,19,0,Personal loan,,,7.2,1416000,110608,Closed,01-10-2020,58326,40,Female,Self-employed
6572484573,Sanjay Pinto,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,App,New,LAN20267487589,413000,0.1421,11,231887,Consumer durable,,,8.3,1169000,831896,Active,01-03-2026,40265,31,Male,Salaried
7558481075,Rajesh Shah,App push - MAU drive,Field,New,LAN20263323274,453000,0.1634,12,235685,Consumer durable,,,9.7,612000,641096,Active,01-02-2026,41174,54,Male,Salaried
6405194778,Priya Pinto,website_billionday_sale,App,Balance Transfer,LAN20186770215,18979000,0.0768,45,0,Home loan,,,8.5,730000,781420,Closed,01-09-2018,486738,41,Female,Salaried
6340994164,Aditya Iyer,Mobile app campaign,Field,Balance Transfer,LAN20239863102,3430000,0.1404,13,0,Personal loan,,,9,794000,682267,Closed,01-08-2023,285958,29,Female,Self-employed
9293428951,Aarav Iyer,Store Footfall,Field,Top-up,LAN20220239090,155000,0.1447,13,0,Consumer durable,,,9.6,1560000,462818,Closed,01-10-2022,12954,60,Male,Self-employed
7817613192,Deepak Pillai,Mobile app campaign,App,New,LAN20205461573,129000,0.149,19,0,Consumer durable,,,9.3,750000,835319,Closed,01-05-2020,7664,31,Male,Salaried
7817613192,DEEPAK PILLAI,Branch Referral,Website,New,LAN20238730402,10278000,0.0942,44,1880583,Home loan,,,9.3,750000,835319,Active,01-07-2023,277156,31,Male,Salaried
7817613192,Deepak Pillai,entrypage journey - PL,Field,Top-up,LAN20200080270,477000,0.1684,17,0,Consumer durable,,,9.3,750000,835319,Closed,01-05-2020,31734,31,Male,Salaried
8373248709,Neha D'Souza,Vijay sales X-sell Diwali,Website,Top-up,LAN20213575459,2127000,0.1621,26,0,Personal loan,,,9,1519000,570351,Closed,01-08-2021,97559,44,Male,Self-employed
9761247775,Zara Kapoor,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,App,New,LAN20214752614,24021000,0.0854,49,0,Home loan,,,7.4,724000,835647,Closed,01-09-2021,582382,23,Male,Self-employed
9245836589,Ahmed Rao,2W_Suzuki_dealer,App,New,LAN20237377699,8763000,0.0854,58,3910868,Home loan,,,8.9,885000,751514,Active,01-09-2023,184936,59,Male,Salaried
9245836589,AHMED RAO,entrypage journey - PL,Website,New,LAN20251910863,4442000,0.106,11,839923,Loan against securities,,,8.9,885000,751514,Active,01-11-2025,425534,59,Male,Salaried
8473879108,Karthik Joshi,Iphone_campaign,Website,New,LAN20185229650,22871000,0.0918,19,0,Loan against securities,,,6.5,1253000,641362,Closed,01-04-2018,1297927,43,Male,Salaried
8981806280,Karthik Mehta,mobile_app_campaign,App,New,LAN20239283048,4753000,0.1126,20,0,Personal loan,,,7.8,1504000,835658,Closed,01-01-2023,261757,37,Male,Self-employed
6798331165,Aditya Kapoor,Iphone_campaign,Field,New,LAN20191149659,164000,0.1549,14,0,Consumer durable,,,8.2,686000,160898,Closed,01-02-2019,12880,31,Male,Salaried
6460148775,Vivaan Verma,Entrypage_journey_pl,Website,Top-up,LAN20205425102,17224000,0.0804,56,0,Home loan,,,6.7,784000,834059,Closed,01-11-2020,369889,46,Male,Self-employed
9476153324,Ayesha Patel,website banner diwali,App,New,LAN20187129444,404000,0.1411,23,0,Consumer durable,,,6.3,619000,682375,Closed,01-01-2018,20150,47,Female,Salaried
9714458593,Riya Qureshi,paid_search_hl_nonbrand,Website,Balance Transfer,LAN20187457316,130000,0.1509,8,0,Consumer durable,,,8.9,1603000,800722,Closed,01-07-2018,17183,56,Male,Salaried
9714458593,Riya Qureshi,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,Call center,New,LAN20209652620,470000,0.1385,9,0,Consumer durable,2020-05,2020-06,8.9,1603000,800722,Closed,01-02-2020,55282,56,Male,Salaried
8169117636,Ayesha Sheikh,TwoWheeler Suzuki tie-up,Website,New,LAN20246261437,15327000,0.0816,53,8493377,Home loan,,,6.1,1514000,440281,Active,01-06-2024,345396,36,Male,Salaried
8169117636,Ayesha,Website - Billion Days,App,Top-up,LAN20258560188,4964000,0.1274,21,521594,Personal loan,,,6.1,1514000,440281,Active,01-01-2025,264957,36,Male,Salaried
8169117636,Ayesha Sheikh,2W_Suzuki_dealer,Field,Top-up,LAN20219377175,10332000,0.0817,36,0,Home loan,,,6.1,1514000,440281,Closed,01-03-2021,324578,36,Male,Salaried
7687591940,Pooja Gomes,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Website,New,LAN20201727133,3733000,0.1386,25,0,Personal loan,,,9.8,1611000,781229,Closed,01-02-2020,172769,58,Female,Self-employed
6202238726,Kavya Qureshi,website_billionday_sale,Field,Top-up,LAN20213598816,238000,0.1646,22,0,Consumer durable,,,8.5,581000,781772,Closed,01-08-2021,12606,57,Female,Self-employed
6202238726,Kavya  Qureshi,Twowheeler_Suzuki,Website,New,LAN20201865429,3467000,0.1374,23,0,Personal loan,,,8.5,581000,781772,Closed,01-09-2020,172314,57,Female,Self-employed
6202238726,Kavya Qureshi,mobile_app_campaign,Website,New,LAN20188337551,416000,0.156,16,0,Consumer durable,,,8.5,581000,781772,Closed,01-01-2018,28966,57,Female,Self-employed
9545270816,Ananya Iyer,apppush_mau_reengagement,Website,Balance Transfer,LAN20234947196,417000,0.1524,4,0,Consumer durable,,,7.7,1247000,751086,Closed,01-04-2023,107581,26,Female,Salaried
9545270816,ANANYA IYER,Branch Referral,App,New,LAN20239541520,96000,0.1398,21,0,Consumer durable,,,7.7,1247000,751086,Closed,01-05-2023,5180,26,Female,Salaried
9545270816,ANANYA IYER,sms_campaign_reengage,Website,Top-up,LAN20222704561,1381000,0.1616,40,0,Personal loan,,,7.7,1247000,751086,Closed,01-01-2022,44881,26,Female,Salaried
9346649741,Mohammed Banerjee,GoogleAds_HL_brand,Field,New,LAN20193399320,419000,0.1712,5,0,Consumer durable,,,6.4,1341000,781664,Closed,01-03-2019,87421,31,Male,Self-employed
7447425118,Vivaan Gomes,apppush_mau_reengagement,Website,Top-up,LAN20249327375,46000,0.1645,11,0,Consumer durable,,,7.5,1325000,700566,Closed,01-03-2024,4534,51,Male,Salaried
8108392508,Kabir Iyer,paid_search_hl_nonbrand,App,Balance Transfer,LAN20223408064,4208000,0.1106,27,0,Personal loan,,,8.5,1308000,160633,Closed,01-03-2022,176761,58,Male,Self-employed
7778599314,Anika Shah,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,Website,New,LAN20213165601,536000,0.1296,42,0,Personal loan,,,7,580000,831720,Closed,01-06-2021,15942,29,Male,Salaried
6242888562,Ahmed Ansari,paid_search_hl_nonbrand,Website,Top-up,LAN20255846742,1967000,0.1364,16,1027934,Personal loan,,,6.3,802000,600003,Active,01-12-2025,135151,54,Male,Self-employed
8189097671,Pari Singh,store_footfall_branch,Website,Top-up,LAN20187835358,160000,0.1443,16,0,Consumer durable,,,8.5,1767000,226174,Closed,01-06-2018,11053,35,Male,Salaried
8265423915,Arjun Joshi,TwoWheeler Suzuki tie-up,App,New,LAN20191702981,393000,0.1482,23,0,Consumer durable,,,9.5,598000,141047,Closed,01-05-2019,19733,48,Male,Salaried
8463655845,Ira Banerjee,entrypage journey - PL,Website,New,LAN20266046627,19845000,0.096,20,14219896,Loan against securities,,,8,1316000,560014,Active,01-02-2026,1077701,51,Female,Salaried
8149662681,Sneha Qureshi,employee referral scheme,App,New,LAN20244092369,412000,0.1685,9,0,Consumer durable,,,9.2,1644000,500249,Closed,01-09-2024,49051,37,Male,Self-employed
9181627986,Priya Sheikh,sms_campaign_reengage,App,New,LAN20245010787,293000,0.1509,20,0,Consumer durable,,,8.6,1212000,520019,Closed,01-01-2024,16661,31,Male,Salaried
6382095485,Amit Malhotra,MobileApp Campaign - Q3,Field,New,LAN20265983336,3251000,0.161,20,2816836,Personal loan,,,8.9,543000,302754,Active,01-05-2026,186415,37,Male,Self-employed
6062656777,Sara Qureshi,website banner diwali,Field,New,LAN20267346080,16796000,0.0771,45,15820540,Home loan,,,7.1,999000,520313,Active,01-05-2026,430988,38,Male,Salaried
8111055826,Sanjay Patel,employee referral scheme,App,New,LAN20223256187,6001000,0.079,60,1396234,Home loan,,,6.4,1342000,110197,Active,01-08-2022,121392,23,Female,Salaried
8111055826,Sanjay Patel,paid_search_hl_nonbrand,Field,New,LAN20264450140,258000,0.164,21,225489,Consumer durable,,,6.4,1342000,110197,Active,01-05-2026,14216,23,Female,Salaried
6041876754,Riya Kumar,vijay sales - cross-sell,Website,New,LAN20222851371,12908000,0.0909,12,0,Loan against securities,,,6.3,1498000,302310,Closed,01-03-2022,1129362,45,Female,Salaried
